timestamp,region,region_name,total_generation_mwh,total_co2_kg,carbon_intensity_kg_per_mwh,hour,day_of_week,month,lag_1,lag_24,target_carbon_intensity_24h
2024-01-04 07:00:00,NYIS,New York Independent System Operator,13382,3352067.0,250.49073382155134,7,3,1,251.71533955304838,226.58614177803602,239.75123834498834
2024-01-04 08:00:00,NYIS,New York Independent System Operator,13110,3242095.0,247.29938977879482,8,3,1,250.49073382155134,230.367680805389,245.26522564626845
2024-01-04 09:00:00,NYIS,New York Independent System Operator,13250,3275274.0,247.19049056603774,9,3,1,247.29938977879482,235.5404457435148,248.4502038439138
2024-01-04 10:00:00,NYIS,New York Independent System Operator,13447,3329179.0,247.57782404997397,10,3,1,247.19049056603774,241.58095643536257,247.10419100467288
2024-01-04 11:00:00,NYIS,New York Independent System Operator,14498,3599165.0,248.2525175886329,11,3,1,247.57782404997397,251.3360473723168,247.84351277944145
2024-01-04 12:00:00,NYIS,New York Independent System Operator,15381,3768319.0,244.99830960275665,12,3,1,248.2525175886329,252.94021369896856,248.2262290743069
2024-01-04 13:00:00,NYIS,New York Independent System Operator,16585,4043969.0,243.83292131444077,13,3,1,244.99830960275665,248.81529411764706,248.80079244132887
2024-01-04 14:00:00,NYIS,New York Independent System Operator,16691,4034893.0,241.7406386675454,14,3,1,243.83292131444077,250.2406037827352,249.41305418719213
2024-01-04 15:00:00,NYIS,New York Independent System Operator,16731,4014315.0,239.93275954814416,15,3,1,241.7406386675454,247.1828589108911,246.3147842056933
2024-01-04 16:00:00,NYIS,New York Independent System Operator,16764,4018568.0,239.71414936769267,16,3,1,239.93275954814416,244.10398474972328,242.6457026927333
2024-01-04 17:00:00,NYIS,New York Independent System Operator,16505,3973359.0,240.7366858527719,17,3,1,239.71414936769267,244.23518045253383,231.2994546037857
2024-01-04 18:00:00,NYIS,New York Independent System Operator,15779,3710102.0,235.12909563343683,18,3,1,240.7366858527719,241.50651607298002,227.59459459459458
2024-01-04 19:00:00,NYIS,New York Independent System Operator,15655,3625210.0,231.568827850527,19,3,1,235.12909563343683,240.5394956941949,230.67403490890558
2024-01-04 20:00:00,NYIS,New York Independent System Operator,16054,3760173.0,234.22031892363273,20,3,1,231.568827850527,245.58618600424114,231.32906593748058
2024-01-04 21:00:00,NYIS,New York Independent System Operator,16745,4042280.0,241.4022096148104,21,3,1,234.22031892363273,249.52724320423383,234.75403201449714
2024-01-04 22:00:00,NYIS,New York Independent System Operator,17511,4298012.0,245.44640511678372,22,3,1,241.4022096148104,252.75809480452966,238.7760949652067
2024-01-04 23:00:00,NYIS,New York Independent System Operator,18233,4548670.0,249.47457905994625,23,3,1,245.44640511678372,255.3969634842356,240.27295030524334
2024-01-05 00:00:00,NYIS,New York Independent System Operator,17916,4467244.0,249.34382674704176,0,4,1,249.47457905994625,256.19617927994125,237.9156333432216
2024-01-05 01:00:00,NYIS,New York Independent System Operator,18034,4498775.0,249.4607408228901,1,4,1,249.34382674704176,253.42554668517874,241.47269843206638
2024-01-05 02:00:00,NYIS,New York Independent System Operator,17835,4445148.0,249.2373423044575,2,4,1,249.4607408228901,248.9094247246022,241.35254947900611
2024-01-05 03:00:00,NYIS,New York Independent System Operator,17359,4369760.0,251.7287862204044,3,4,1,249.2373423044575,244.12699969353355,240.70215189873417
2024-01-05 04:00:00,NYIS,New York Independent System Operator,16465,4214295.0,255.9547525053143,4,4,1,251.7287862204044,243.05523083995533,240.8396699669967
2024-01-05 05:00:00,NYIS,New York Independent System Operator,15443,3996385.0,258.78294372855015,5,4,1,255.9547525053143,250.70281040268458,246.01706700379268
2024-01-05 06:00:00,NYIS,New York Independent System Operator,14019,3367208.0,240.18888651116342,6,4,1,258.78294372855015,251.71533955304838,244.45476900149032
2024-01-05 07:00:00,NYIS,New York Independent System Operator,13728,3291305.0,239.75123834498834,7,4,1,240.18888651116342,250.49073382155134,243.75322703113136
2024-01-05 08:00:00,NYIS,New York Independent System Operator,13694,3358662.0,245.26522564626845,8,4,1,239.75123834498834,247.29938977879482,245.394316706134
2024-01-05 09:00:00,NYIS,New York Independent System Operator,13736,3412712.0,248.4502038439138,9,4,1,245.26522564626845,247.19049056603774,243.91190367322054
2024-01-05 10:00:00,NYIS,New York Independent System Operator,13696,3384339.0,247.10419100467288,10,4,1,248.4502038439138,247.57782404997397,244.35048134777378
2024-01-05 11:00:00,NYIS,New York Independent System Operator,14359,3558785.0,247.84351277944145,11,4,1,247.10419100467288,248.2525175886329,243.49
2024-01-05 12:00:00,NYIS,New York Independent System Operator,15113,3751443.0,248.2262290743069,12,4,1,247.84351277944145,244.99830960275665,243.17147950089125
2024-01-05 13:00:00,NYIS,New York Independent System Operator,16405,4081577.0,248.80079244132887,13,4,1,248.2262290743069,243.83292131444077,238.2636309167166
2024-01-05 14:00:00,NYIS,New York Independent System Operator,16240,4050468.0,249.41305418719213,14,4,1,248.80079244132887,241.7406386675454,235.53052287581698
2024-01-05 15:00:00,NYIS,New York Independent System Operator,16335,4023552.0,246.3147842056933,15,4,1,249.41305418719213,239.93275954814416,239.41801151825834
2024-01-05 16:00:00,NYIS,New York Independent System Operator,16266,3946875.0,242.6457026927333,16,4,1,246.3147842056933,239.71414936769267,241.33835887296095
2024-01-05 17:00:00,NYIS,New York Independent System Operator,15585,3604802.0,231.2994546037857,17,4,1,242.6457026927333,240.7366858527719,242.3598577045497
2024-01-05 18:00:00,NYIS,New York Independent System Operator,15392,3503136.0,227.59459459459458,18,4,1,231.2994546037857,235.12909563343683,246.58984255345217
2024-01-05 19:00:00,NYIS,New York Independent System Operator,15698,3621121.0,230.67403490890558,19,4,1,227.59459459459458,231.568827850527,245.6784839578741
2024-01-05 20:00:00,NYIS,New York Independent System Operator,16091,3722316.0,231.32906593748058,20,4,1,230.67403490890558,234.22031892363273,244.46775077653936
2024-01-05 21:00:00,NYIS,New York Independent System Operator,16555,3886353.0,234.75403201449714,21,4,1,231.32906593748058,241.4022096148104,241.96009791921665
2024-01-05 22:00:00,NYIS,New York Independent System Operator,17101,4083310.0,238.7760949652067,22,4,1,234.75403201449714,245.44640511678372,241.1015815085158
2024-01-05 23:00:00,NYIS,New York Independent System Operator,17527,4211264.0,240.27295030524334,23,4,1,238.7760949652067,249.47457905994625,246.2929252782194
2024-01-06 00:00:00,NYIS,New York Independent System Operator,16855,4010068.0,237.9156333432216,0,5,1,240.27295030524334,249.34382674704176,244.92619074428555
2024-01-06 01:00:00,NYIS,New York Independent System Operator,16391,3957979.0,241.47269843206638,1,5,1,237.9156333432216,249.4607408228901,246.64821662210593
2024-01-06 02:00:00,NYIS,New York Independent System Operator,16219,3914497.0,241.35254947900611,2,5,1,241.47269843206638,249.2373423044575,250.37081087415046
2024-01-06 03:00:00,NYIS,New York Independent System Operator,15800,3803094.0,240.70215189873417,3,5,1,241.35254947900611,251.7287862204044,248.48152612862395
2024-01-06 04:00:00,NYIS,New York Independent System Operator,15150,3648721.0,240.8396699669967,4,5,1,240.70215189873417,255.9547525053143,245.6705134854772
2024-01-06 05:00:00,NYIS,New York Independent System Operator,14238,3502791.0,246.01706700379268,5,5,1,240.8396699669967,258.78294372855015,253.96234224453792
2024-01-06 06:00:00,NYIS,New York Independent System Operator,13420,3280583.0,244.45476900149032,6,5,1,246.01706700379268,240.18888651116342,256.97021515172753
2024-01-06 07:00:00,NYIS,New York Independent System Operator,13170,3210230.0,243.75322703113136,7,5,1,244.45476900149032,239.75123834498834,252.977520045819
2024-01-06 08:00:00,NYIS,New York Independent System Operator,13091,3212457.0,245.394316706134,8,5,1,243.75322703113136,245.26522564626845,252.86066460030275
2024-01-06 09:00:00,NYIS,New York Independent System Operator,13122,3200612.0,243.91190367322054,9,5,1,245.394316706134,248.4502038439138,249.55351593553516
2024-01-06 10:00:00,NYIS,New York Independent System Operator,13296,3248884.0,244.35048134777378,10,5,1,243.91190367322054,247.10419100467288,251.95246301881372
2024-01-06 11:00:00,NYIS,New York Independent System Operator,13500,3287115.0,243.49,11,5,1,244.35048134777378,247.84351277944145,255.09862974593207
2024-01-06 12:00:00,NYIS,New York Independent System Operator,14025,3410480.0,243.17147950089125,12,5,1,243.49,248.2262290743069,253.53380535887825
2024-01-06 13:00:00,NYIS,New York Independent System Operator,15021,3578958.0,238.2636309167166,13,5,1,243.17147950089125,248.80079244132887,255.31843349088453
2024-01-06 14:00:00,NYIS,New York Independent System Operator,15300,3603617.0,235.53052287581698,14,5,1,238.2636309167166,249.41305418719213,250.54480852743782
2024-01-06 15:00:00,NYIS,New York Independent System Operator,15801,3783044.0,239.41801151825834,15,5,1,235.53052287581698,246.3147842056933,253.5415923566879
2024-01-06 16:00:00,NYIS,New York Independent System Operator,16184,3905820.0,241.33835887296095,16,5,1,239.41801151825834,242.6457026927333,250.97840351659553
2024-01-06 17:00:00,NYIS,New York Independent System Operator,16023,3883332.0,242.3598577045497,17,5,1,241.33835887296095,231.2994546037857,248.55815415566454
2024-01-06 18:00:00,NYIS,New York Independent System Operator,16323,4025086.0,246.58984255345217,18,5,1,242.3598577045497,227.59459459459458,253.6028474156608
2024-01-06 19:00:00,NYIS,New York Independent System Operator,16332,4012421.0,245.6784839578741,19,5,1,246.58984255345217,230.67403490890558,254.11222780569514
2024-01-06 20:00:00,NYIS,New York Independent System Operator,16419,4013916.0,244.46775077653936,20,5,1,245.6784839578741,231.32906593748058,253.51755639798645
2024-01-06 21:00:00,NYIS,New York Independent System Operator,16340,3953628.0,241.96009791921665,21,5,1,244.46775077653936,234.75403201449714,255.7575868820362
2024-01-06 22:00:00,NYIS,New York Independent System Operator,16440,3963710.0,241.1015815085158,22,5,1,241.96009791921665,238.7760949652067,256.8492216724991
2024-01-06 23:00:00,NYIS,New York Independent System Operator,17612,4337711.0,246.2929252782194,23,5,1,241.1015815085158,240.27295030524334,258.93256433007986
2024-01-02 00:00:00,PJM,"PJM Interconnection, LLC",100837,36598941.0,362.9515058956534,0,1,1,362.18977387352976,341.31028331267197,360.5008867333828
2024-01-02 01:00:00,PJM,"PJM Interconnection, LLC",99775,36606026.0,366.8857529441243,1,1,1,362.9515058956534,341.8034255249612,364.6386226383733
2024-01-02 02:00:00,PJM,"PJM Interconnection, LLC",98357,36331251.0,369.3814471771201,2,1,1,366.8857529441243,345.0052468524101,376.3223783620429
2024-01-02 03:00:00,PJM,"PJM Interconnection, LLC",95729,35604704.0,371.93226712908313,3,1,1,369.3814471771201,339.7271406907452,374.68620102548044
2024-01-02 04:00:00,PJM,"PJM Interconnection, LLC",93894,34347754.0,365.8141521289965,4,1,1,371.93226712908313,341.0641903109369,372.1634580676212
2024-01-02 05:00:00,PJM,"PJM Interconnection, LLC",91966,31324740.0,340.6121827631951,5,1,1,365.8141521289965,343.6283699893579,353.2951882406211
2024-01-02 06:00:00,PJM,"PJM Interconnection, LLC",89962,31084743.0,345.53192459038263,6,1,1,340.6121827631951,340.9216339046159,371.4699932499091
2024-01-02 07:00:00,PJM,"PJM Interconnection, LLC",89617,30448161.0,339.7587622884051,7,1,1,345.53192459038263,334.92787328396054,376.39728073337795
2024-01-02 08:00:00,PJM,"PJM Interconnection, LLC",89735,30567686.0,340.6439627792946,8,1,1,339.7587622884051,333.7603887511259,374.28758697813123
2024-01-02 09:00:00,PJM,"PJM Interconnection, LLC",89114,30038025.0,337.074140987948,9,1,1,340.6439627792946,331.7421868849878,375.4701082190792
2024-01-02 10:00:00,PJM,"PJM Interconnection, LLC",92442,31293008.0,338.5150472728846,10,1,1,337.074140987948,335.2437678062678,375.9998286307598
2024-01-02 11:00:00,PJM,"PJM Interconnection, LLC",97810,32912641.0,336.4956650649218,11,1,1,338.5150472728846,334.33979535090646,370.806292692632
2024-01-02 12:00:00,PJM,"PJM Interconnection, LLC",104175,36049878.0,346.05114470842335,12,1,1,336.4956650649218,337.2149300087007,379.07084476014927
2024-01-02 13:00:00,PJM,"PJM Interconnection, LLC",105961,37134314.0,350.4526571096913,13,1,1,346.05114470842335,341.4800592611959,385.9655157062469
2024-01-02 14:00:00,PJM,"PJM Interconnection, LLC",106143,36843006.0,347.1072609592719,14,1,1,350.4526571096913,342.57920845233747,378.9202123270717
2024-01-02 15:00:00,PJM,"PJM Interconnection, LLC",104914,36974129.0,352.42321329851114,15,1,1,347.1072609592719,349.9260845082394,378.96606474514795
2024-01-02 16:00:00,PJM,"PJM Interconnection, LLC",102628,35117870.0,342.1860505904821,16,1,1,352.42321329851114,349.772657062699,375.7122000465947
2024-01-02 17:00:00,PJM,"PJM Interconnection, LLC",102367,34646123.0,338.4501157599617,17,1,1,342.1860505904821,353.69454886228425,372.32241632427855
2024-01-02 18:00:00,PJM,"PJM Interconnection, LLC",102859,34886287.0,339.1661108896645,18,1,1,338.4501157599617,359.1435430670953,374.62471380207825
2024-01-02 19:00:00,PJM,"PJM Interconnection, LLC",102301,34827344.0,340.43991749836266,19,1,1,339.1661108896645,360.153058775655,375.8564077889176
2024-01-02 20:00:00,PJM,"PJM Interconnection, LLC",101495,34691701.0,341.8069954184935,20,1,1,340.43991749836266,359.4707316310904,376.81914883070795
2024-01-02 21:00:00,PJM,"PJM Interconnection, LLC",102745,36148618.0,351.82848800428246,21,1,1,341.8069954184935,363.8239394989502,380.34775747184665
2024-01-02 22:00:00,PJM,"PJM Interconnection, LLC",107965,38278774.0,354.54799240494606,22,1,1,351.82848800428246,365.4559235120271,381.7785208643815
2024-01-02 23:00:00,PJM,"PJM Interconnection, LLC",110981,39568596.0,356.5348663284706,23,1,1,354.54799240494606,362.18977387352976,379.57189451897847
2024-01-03 00:00:00,PJM,"PJM Interconnection, LLC",110518,39841837.0,360.5008867333828,0,2,1,356.5348663284706,362.9515058956534,385.3725813778845
2024-01-03 01:00:00,PJM,"PJM Interconnection, LLC",108294,39488175.0,364.6386226383733,1,2,1,360.5008867333828,366.8857529441243,392.5032242342444
2024-01-03 02:00:00,PJM,"PJM Interconnection, LLC",105888,39848024.0,376.3223783620429,2,2,1,364.6386226383733,369.3814471771201,396.7468054627065
2024-01-03 03:00:00,PJM,"PJM Interconnection, LLC",102196,38291431.0,374.68620102548044,3,2,1,376.3223783620429,371.93226712908313,393.1052108095205
2024-01-03 04:00:00,PJM,"PJM Interconnection, LLC",99732,37116606.0,372.1634580676212,4,2,1,374.68620102548044,365.8141521289965,387.5488136518495
2024-01-03 05:00:00,PJM,"PJM Interconnection, LLC",90549,31990526.0,353.2951882406211,5,2,1,372.1634580676212,340.6121827631951,369.5690825217837
2024-01-03 06:00:00,PJM,"PJM Interconnection, LLC",96295,35770703.0,371.4699932499091,6,2,1,353.2951882406211,345.53192459038263,375.79185245024496
2024-01-03 07:00:00,PJM,"PJM Interconnection, LLC",97085,36542530.0,376.39728073337795,7,2,1,371.4699932499091,339.7587622884051,375.54130430182613
2024-01-03 08:00:00,PJM,"PJM Interconnection, LLC",96576,36147198.0,374.28758697813123,8,2,1,376.39728073337795,340.6439627792946,372.74439996593134
2024-01-03 09:00:00,PJM,"PJM Interconnection, LLC",96933,36395444.0,375.4701082190792,9,2,1,374.28758697813123,337.074140987948,373.4422645151814
2024-01-03 10:00:00,PJM,"PJM Interconnection, LLC",99201,37299559.0,375.9998286307598,10,2,1,375.4701082190792,338.5150472728846,375.9176658256355
2024-01-03 11:00:00,PJM,"PJM Interconnection, LLC",105551,39138975.0,370.806292692632,11,2,1,375.9998286307598,336.4956650649218,380.6752845464857
2024-01-03 12:00:00,PJM,"PJM Interconnection, LLC",111215,42158364.0,379.07084476014927,12,2,1,370.806292692632,346.05114470842335,373.1508793379103
2024-01-03 13:00:00,PJM,"PJM Interconnection, LLC",112312,43348559.0,385.9655157062469,13,2,1,379.07084476014927,350.4526571096913,377.51899770868033
2024-01-03 14:00:00,PJM,"PJM Interconnection, LLC",109077,41331480.0,378.9202123270717,14,2,1,385.9655157062469,347.1072609592719,382.25620913830676
2024-01-03 15:00:00,PJM,"PJM Interconnection, LLC",103668,39286654.0,378.96606474514795,15,2,1,378.9202123270717,352.42321329851114,392.4128199458234
2024-01-03 16:00:00,PJM,"PJM Interconnection, LLC",103016,38704368.0,375.7122000465947,16,2,1,378.96606474514795,342.1860505904821,387.22552250047073
2024-01-03 17:00:00,PJM,"PJM Interconnection, LLC",101493,37788119.0,372.32241632427855,17,2,1,375.7122000465947,338.4501157599617,384.8968366023048
2024-01-03 18:00:00,PJM,"PJM Interconnection, LLC",102202,38287395.0,374.62471380207825,18,2,1,372.32241632427855,339.1661108896645,389.9890473764646
2024-01-03 19:00:00,PJM,"PJM Interconnection, LLC",101837,38276089.0,375.8564077889176,19,2,1,374.62471380207825,340.43991749836266,387.0906046971758
2024-01-03 20:00:00,PJM,"PJM Interconnection, LLC",100873,38010878.0,376.81914883070795,20,2,1,375.8564077889176,341.8069954184935,383.7545518944688
2024-01-03 21:00:00,PJM,"PJM Interconnection, LLC",102652,39043458.0,380.34775747184665,21,2,1,376.81914883070795,351.82848800428246,383.5932142212597
2024-01-03 22:00:00,PJM,"PJM Interconnection, LLC",107360,40987742.0,381.7785208643815,22,2,1,380.34775747184665,354.54799240494606,375.0100413521137
2024-01-03 23:00:00,PJM,"PJM Interconnection, LLC",108228,41080307.0,379.57189451897847,23,2,1,381.7785208643815,356.5348663284706,383.63334014736074
2024-01-04 00:00:00,PJM,"PJM Interconnection, LLC",107861,41566672.0,385.3725813778845,0,3,1,379.57189451897847,360.5008867333828,387.24883433839267
2024-01-04 01:00:00,PJM,"PJM Interconnection, LLC",106692,41876954.0,392.5032242342444,1,3,1,385.3725813778845,364.6386226383733,388.9119581144348
2024-01-04 02:00:00,PJM,"PJM Interconnection, LLC",104710,41543358.0,396.7468054627065,2,3,1,392.5032242342444,376.3223783620429,391.3501035702333
2024-01-04 03:00:00,PJM,"PJM Interconnection, LLC",100541,39523191.0,393.1052108095205,3,3,1,396.7468054627065,374.68620102548044,405.29150414831025
2024-01-04 04:00:00,PJM,"PJM Interconnection, LLC",98917,38335166.0,387.5488136518495,4,3,1,393.1052108095205,372.1634580676212,407.4525110839321
2024-01-04 05:00:00,PJM,"PJM Interconnection, LLC",97550,36051464.0,369.5690825217837,5,3,1,387.5488136518495,353.2951882406211,378.2701053335563
2024-01-04 06:00:00,PJM,"PJM Interconnection, LLC",95317,35819352.0,375.79185245024496,6,3,1,369.5690825217837,371.4699932499091,397.89714240528224
2024-01-04 07:00:00,PJM,"PJM Interconnection, LLC",94518,35495413.0,375.54130430182613,7,3,1,375.79185245024496,376.39728073337795,395.40083084048064
2024-01-04 08:00:00,PJM,"PJM Interconnection, LLC",93928,35011136.0,372.74439996593134,8,3,1,375.54130430182613,374.28758697813123,393.7115972525509
2024-01-04 09:00:00,PJM,"PJM Interconnection, LLC",95314,35594276.0,373.4422645151814,9,3,1,372.74439996593134,375.4701082190792,384.82456917338374
2024-01-04 10:00:00,PJM,"PJM Interconnection, LLC",95914,36055767.0,375.9176658256355,10,3,1,373.4422645151814,375.9998286307598,381.9835299438435
2024-01-04 11:00:00,PJM,"PJM Interconnection, LLC",102268,38930900.0,380.6752845464857,11,3,1,375.9176658256355,370.806292692632,380.90708565708564
2024-01-04 12:00:00,PJM,"PJM Interconnection, LLC",106330,39677133.0,373.1508793379103,12,3,1,380.6752845464857,379.07084476014927,386.00052399646086
2024-01-04 13:00:00,PJM,"PJM Interconnection, LLC",108671,41025367.0,377.51899770868033,13,3,1,373.1508793379103,385.9655157062469,391.375302167061
2024-01-04 14:00:00,PJM,"PJM Interconnection, LLC",108751,41570745.0,382.25620913830676,14,3,1,377.51899770868033,378.9202123270717,386.2852377724662
2024-01-04 15:00:00,PJM,"PJM Interconnection, LLC",108534,42590133.0,392.4128199458234,15,3,1,382.25620913830676,378.96606474514795,383.9204686832674
2024-01-04 16:00:00,PJM,"PJM Interconnection, LLC",106220,41131095.0,387.22552250047073,16,3,1,392.4128199458234,375.7122000465947,385.22108059724235
2024-01-04 17:00:00,PJM,"PJM Interconnection, LLC",104824,40346426.0,384.8968366023048,17,3,1,387.22552250047073,372.32241632427855,380.2767708761022
2024-01-04 18:00:00,PJM,"PJM Interconnection, LLC",106002,41339619.0,389.9890473764646,18,3,1,384.8968366023048,374.62471380207825,379.213692743432
2024-01-04 19:00:00,PJM,"PJM Interconnection, LLC",105127,40693674.0,387.0906046971758,19,3,1,389.9890473764646,375.8564077889176,375.8675080100726
2024-01-04 20:00:00,PJM,"PJM Interconnection, LLC",104462,40087768.0,383.7545518944688,20,3,1,387.0906046971758,376.81914883070795,381.50872276871286
2024-01-04 21:00:00,PJM,"PJM Interconnection, LLC",105279,40384310.0,383.5932142212597,21,3,1,383.7545518944688,380.34775747184665,389.5927819112958
2024-01-04 22:00:00,PJM,"PJM Interconnection, LLC",109547,41081225.0,375.0100413521137,22,3,1,383.5932142212597,381.7785208643815,383.79969062767594
2024-01-04 23:00:00,PJM,"PJM Interconnection, LLC",112513,43163738.0,383.63334014736074,23,3,1,375.0100413521137,379.57189451897847,388.54603240812105
2024-01-05 00:00:00,PJM,"PJM Interconnection, LLC",112597,43603057.0,387.24883433839267,0,4,1,383.63334014736074,385.3725813778845,385.95954330188334
2024-01-05 01:00:00,PJM,"PJM Interconnection, LLC",111924,43528582.0,388.9119581144348,1,4,1,387.24883433839267,392.5032242342444,388.04318730852174
2024-01-05 02:00:00,PJM,"PJM Interconnection, LLC",110553,43264928.0,391.3501035702333,2,4,1,388.9119581144348,396.7468054627065,393.2595924847843
2024-01-05 03:00:00,PJM,"PJM Interconnection, LLC",106911,43330120.0,405.29150414831025,3,4,1,391.3501035702333,393.1052108095205,391.2654294430538
2024-01-05 04:00:00,PJM,"PJM Interconnection, LLC",104656,42642350.0,407.4525110839321,4,4,1,405.29150414831025,387.5488136518495,386.6997636405342
2024-01-05 05:00:00,PJM,"PJM Interconnection, LLC",95696,36198936.0,378.2701053335563,5,4,1,407.4525110839321,369.5690825217837,402.09597017714697
2024-01-05 06:00:00,PJM,"PJM Interconnection, LLC",101169,40254856.0,397.89714240528224,6,4,1,378.2701053335563,375.79185245024496,382.494146477075
2024-01-05 07:00:00,PJM,"PJM Interconnection, LLC",100621,39785627.0,395.40083084048064,7,4,1,397.89714240528224,375.54130430182613,379.8235269588424
2024-01-05 08:00:00,PJM,"PJM Interconnection, LLC",100748,39665656.0,393.7115972525509,8,4,1,395.40083084048064,372.74439996593134,372.81828543941106
2024-01-05 09:00:00,PJM,"PJM Interconnection, LLC",101607,39100870.0,384.82456917338374,9,4,1,393.7115972525509,373.4422645151814,375.9273552898341
2024-01-05 10:00:00,PJM,"PJM Interconnection, LLC",106132,40540676.0,381.9835299438435,10,4,1,384.82456917338374,375.9176658256355,376.884886046825
2024-01-05 11:00:00,PJM,"PJM Interconnection, LLC",111888,42618932.0,380.90708565708564,11,4,1,381.9835299438435,380.6752845464857,376.51647121037735
2024-01-05 12:00:00,PJM,"PJM Interconnection, LLC",116413,44935479.0,386.00052399646086,12,4,1,380.90708565708564,373.1508793379103,374.88058431428163
2024-01-05 13:00:00,PJM,"PJM Interconnection, LLC",117071,45818698.0,391.375302167061,13,4,1,386.00052399646086,377.51899770868033,381.8588689327594
2024-01-05 14:00:00,PJM,"PJM Interconnection, LLC",112124,43311846.0,386.2852377724662,14,4,1,391.375302167061,382.25620913830676,377.57134092900964
2024-01-05 15:00:00,PJM,"PJM Interconnection, LLC",107706,41350538.0,383.9204686832674,15,4,1,386.2852377724662,392.4128199458234,378.2536138296549
2024-01-05 16:00:00,PJM,"PJM Interconnection, LLC",105016,40454377.0,385.22108059724235,16,4,1,383.9204686832674,387.22552250047073,388.1650406040205
2024-01-05 17:00:00,PJM,"PJM Interconnection, LLC",102294,38900032.0,380.2767708761022,17,4,1,385.22108059724235,384.8968366023048,392.7328810020877
2024-01-05 18:00:00,PJM,"PJM Interconnection, LLC",102390,38827690.0,379.213692743432,18,4,1,380.2767708761022,389.9890473764646,400.6270592158544
2024-01-05 19:00:00,PJM,"PJM Interconnection, LLC",102059,38360662.0,375.8675080100726,19,4,1,379.213692743432,387.0906046971758,397.7643831911996
2024-01-05 20:00:00,PJM,"PJM Interconnection, LLC",102777,39210322.0,381.50872276871286,20,4,1,375.8675080100726,383.7545518944688,388.5507728087601
2024-01-05 21:00:00,PJM,"PJM Interconnection, LLC",103490,40318957.0,389.5927819112958,21,4,1,381.50872276871286,383.5932142212597,386.28457621868586
2024-01-05 22:00:00,PJM,"PJM Interconnection, LLC",108607,41683333.0,383.79969062767594,22,4,1,389.5927819112958,375.0100413521137,381.16758398178024
2024-01-05 23:00:00,PJM,"PJM Interconnection, LLC",110281,42849245.0,388.54603240812105,23,4,1,383.79969062767594,383.63334014736074,388.45346977025963
2024-01-06 00:00:00,PJM,"PJM Interconnection, LLC",108956,42052608.0,385.95954330188334,0,5,1,388.54603240812105,387.24883433839267,390.50743800063464
2024-01-06 01:00:00,PJM,"PJM Interconnection, LLC",108041,41924574.0,388.04318730852174,1,5,1,385.95954330188334,388.9119581144348,386.2557074934182
2024-01-06 02:00:00,PJM,"PJM Interconnection, LLC",105812,41611584.0,393.2595924847843,2,5,1,388.04318730852174,391.3501035702333,385.4274519640797
2024-01-06 03:00:00,PJM,"PJM Interconnection, LLC",102272,40015498.0,391.2654294430538,3,5,1,393.2595924847843,405.29150414831025,380.3145619610563
2024-01-06 04:00:00,PJM,"PJM Interconnection, LLC",100271,38774772.0,386.6997636405342,4,5,1,391.2654294430538,407.4525110839321,375.2245199253393
2024-01-06 05:00:00,PJM,"PJM Interconnection, LLC",101667,40879891.0,402.09597017714697,5,5,1,386.6997636405342,378.2701053335563,382.2693087370768
2024-01-06 06:00:00,PJM,"PJM Interconnection, LLC",97121,37148214.0,382.494146477075,6,5,1,402.09597017714697,397.89714240528224,367.22908411945417
2024-01-06 07:00:00,PJM,"PJM Interconnection, LLC",95924,36434192.0,379.8235269588424,7,5,1,382.494146477075,395.40083084048064,363.6722803324343
2024-01-06 08:00:00,PJM,"PJM Interconnection, LLC",95628,35651867.0,372.81828543941106,8,5,1,379.8235269588424,393.7115972525509,361.63685577936974
2024-01-06 09:00:00,PJM,"PJM Interconnection, LLC",96676,36343153.0,375.9273552898341,9,5,1,372.81828543941106,384.82456917338374,358.1331314551452
2024-01-06 10:00:00,PJM,"PJM Interconnection, LLC",96487,36364492.0,376.884886046825,10,5,1,375.9273552898341,381.9835299438435,355.8643137086007
2024-01-06 11:00:00,PJM,"PJM Interconnection, LLC",96441,36311625.0,376.51647121037735,11,5,1,376.884886046825,380.90708565708564,352.5371913265032
2024-01-06 12:00:00,PJM,"PJM Interconnection, LLC",98714,37005962.0,374.88058431428163,12,5,1,376.51647121037735,386.00052399646086,350.5602751450217
2024-01-06 13:00:00,PJM,"PJM Interconnection, LLC",101055,38588748.0,381.8588689327594,13,5,1,374.88058431428163,391.375302167061,353.9910795127171
2024-01-06 14:00:00,PJM,"PJM Interconnection, LLC",102690,38772801.0,377.57134092900964,14,5,1,381.8588689327594,386.2852377724662,354.3053667516284
2024-01-06 15:00:00,PJM,"PJM Interconnection, LLC",104529,39538472.0,378.2536138296549,15,5,1,377.57134092900964,383.9204686832674,353.45018479913796
2024-01-06 16:00:00,PJM,"PJM Interconnection, LLC",105162,40820212.0,388.1650406040205,16,5,1,378.2536138296549,385.22108059724235,352.44184328252464
2024-01-06 17:00:00,PJM,"PJM Interconnection, LLC",105380,41386191.0,392.7328810020877,17,5,1,388.1650406040205,380.2767708761022,353.42100637444565
2024-01-06 18:00:00,PJM,"PJM Interconnection, LLC",104955,42047813.0,400.6270592158544,18,5,1,392.7328810020877,379.213692743432,351.52658312549426
2024-01-06 19:00:00,PJM,"PJM Interconnection, LLC",103541,41184922.0,397.7643831911996,19,5,1,400.6270592158544,375.8675080100726,357.3679537683217
